Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
LPG,Blossman Gas Inc,526 NW 21 St,,Ocala,FL,34476,,352-622-3113,E,,Public - Call ahead,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),ALLIANCE Cash Checks D M V,,,,,,,,,,GPS,29.20831,-82.140659,2022-10-11,79114,2022-10-11 18:56:12 UTC,P,,,2013-11-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Palmetto Gas,2517 Argent Blvd,,Ridgeland,SC,29936,,843-379-6200,E,,Public - Call ahead,8am-5pm M-F,Cash Checks D M V,,,,,,,,,,200-8,32.327923,-80.943982,2022-05-05,79115,2022-05-05 20:22:04 UTC,P,,,2014-01-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Blossman Gas Inc,11001 Houser Dr,,Fredericksburg,VA,22408,,540-548-0254,E,,Public - Call ahead,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),Cash Checks D M V,,,,,,,,,,200-9,38.258775,-77.508739,2021-12-09,79118,2022-10-26 21:13:27 UTC,P,,,2016-10-17,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Alliance AutoGas,14610 B Gunpowder Rd,,Laurel,MD,20707,,240-547-3766,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),ALLIANCE,,,,,,,,,,GPS,39.09182080816997,-76.91612402883607,2022-08-10,79120,2022-08-10 13:32:10 UTC,P,,,2016-10-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Blossman Gas Inc,2009 New Dorset Rd,,Powhatan,VA,23139,,804-598-1821,E,,Public,8am-5pm M-F (full service); 24 hour access with Alliance AutoGas card (self-service),ALLIANCE Cash Checks D M V,,,,,,,,,,200-9,37.515439,-77.811943,2022-11-10,79121,2022-11-10 16:40:31 UTC,P,,,1996-05-01,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Virginia Department of General Services,2400 W Leigh St,,Richmond,VA,23220,,,E,,Private,Call 228-215-0544 for fleet fueling information,,,,,,,,,,,200-9,37.564133,-77.463175,2022-11-10,79127,2022-11-10 16:40:31 UTC,LG,,,2015-08-01,,,,,,US,,,,Privé,,private,,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Alliance AutoGas,5561 Florida Mining Blvd S,,Jacksonville,FL,32257,,,E,,Private - Fleet customers only,Call 228-215-0544 for fleet fueling information,ALLIANCE,,,,,,,,,,200-9,30.186597,-81.571901,2022-09-14,79128,2022-09-14 15:49:44 UTC,P,,,2015-09-01,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FUEL_RESELLER,,,,,,,,,,,,,,,,,
LPG,Alliance AutoGas - Groome Transportation,1320 Milledge St,,East Point,GA,30344,,,E,,Private - Fleet customers only,Call 228-215-0544 for fleet fueling information,ALLIANCE,,,,,,,,,,200-9,33.690792,-84.432169,2022-09-14,79130,2022-09-14 15:49:44 UTC,P,,,2015-09-01,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FUEL_RESELLER,,,,,,,,,,,,,,,,,
LPG,Chesterfield County,9704 Lori Ln,,Chesterfield,VA,23832,,,E,,Private - Government only,24 hours daily,,,,,,,,,,,GPS,37.37975167814995,-77.50698233995057,2022-09-14,79131,2022-09-14 15:49:44 UTC,LG,,,2016-06-01,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Chesterfield County,10201 Courthouse Rd,,Chesterfield,VA,23832,,,E,,Private - Government only,24 hours daily,,,,,,,,,,,200-9,37.389801,-77.498262,2022-09-14,79132,2022-09-14 15:49:44 UTC,LG,,,2016-06-01,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Alliance AutoGas,3975 Forrestal Ave,,Orlando,FL,32806,,,E,,Private - Fleet customers only,Call 228-215-0544 for fleet fueling information,ALLIANCE,,,,,,,,,,200-9,28.500049,-81.37796,2022-10-11,79134,2022-10-11 18:56:12 UTC,P,,,2020-12-30,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FUEL_RESELLER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Sharp Energy,7457 Shipley Ave,Off Dorsey Road,Harmans,MD,21077,,,E,,Private - Fleet customers only,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT Debit M V,,,,,,,,,,GPS,39.160126,-76.699314,2022-09-14,79168,2022-09-14 15:49:44 UTC,P,,,2017-09-01,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,STANDALONE_STATION,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Sharp Energy - The Nuttle Lumber Co,18744 John J Williams Hwy,Turn off Rt 1 to Rt 24W,Rehoboth Beach,DE,19971,,302-645-2233,E,,Public - Card key at all times,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,CREDIT D Debit M V,,,,,,,,,,200-9,38.730949,-75.135874,2022-09-14,79169,2022-09-14 15:49:44 UTC,P,,,2019-11-08,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,SHOPPING_CENTER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Severson Oil & LP Co Inc,120 Main St,,Platte,SD,57369,,605-337-3681,E,,Public,"7am-5:30pm M-F, 7am-2pm Sat",Cash Checks D M V,,,,,,,,,,200-9,43.390088,-98.845418,2022-07-12,79170,2022-07-12 20:31:42 UTC,P,,,2016-10-01,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,LA Gas,5720 US Highway 341 S,,Fort Valley,GA,31030,,478-952-3114,E,,Private - Fleet customers only,24 hours daily; for LA Gas customers only; contact station at 478-952-3114 for account set up; Accepts Fuel Master Card,,,,,,,,,,,GPS,32.53080248046729,-83.87181473876188,2022-09-14,79171,2022-09-14 15:49:44 UTC,P,,,2016-07-26,,,false,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,
LPG,Alliance AutoGas - Coast Co,16160 Highway 101 S,,Brookings,OR,97415,,707-464-7827,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,GPS,42.046691,-124.255399,2022-03-07,79467,2022-03-07 19:49:53 UTC,P,,,2016-11-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Alliance AutoGas - Blue Star Gas Eugene Co.,61 S Danebo Ave,,Eugene,OR,97402,,541-689-3311,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),ALLIANCE Cash D M V,,,,,,,,,,200-9,44.05939,-123.17574,2022-03-07,79468,2022-03-07 19:49:53 UTC,P,,,2016-11-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Alliance AutoGas - Diamond Rental,240 W 9400 S,,Sandy,UT,84070,,801-298-7827,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.581129,-111.898154,2022-03-07,79469,2022-03-07 19:49:53 UTC,P,,,2016-11-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Alliance AutoGas - McDowell Chevron,4352 E McDowell,,Phoenix,AZ,85008,,602-253-7827,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,33.466185,-111.987768,2022-03-07,79471,2022-03-07 19:49:53 UTC,P,,,2016-11-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Alliance AutoGas - Renner Petroleum,76 Bear Canyon Rd,,Garberville,CA,95542,,707-923-7827,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),A ALLIANCE D M V Voyager Wright_Exp,,,,,,,,,,200-9,40.110248,-123.795362,2022-03-07,79473,2022-03-07 19:49:53 UTC,P,,,2016-11-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Landform,1485 Symmes Rd,,Fairfield,OH,45014,,,E,,Private,By appointment only; call 513-616-6039 to set up an appointment,A Cash Checks D M V,,,,,,,,,,200-9,39.348724,-84.529822,2022-06-14,79738,2022-06-14 16:26:13 UTC,P,,,2013-06-01,,,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,,,,,,
LPG,Capital Area Rural Transportation System,338 S Guadalupe St,,San Marcos,TX,78666,,,E,,Private,,,,,,,,,,,,200-9,29.876557,-97.941208,2022-03-07,79930,2022-03-07 19:49:53 UTC,P,,,2011-01-01,,,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,Capital Area Rural Transportation System,300 NE Loop 230,,Smithville,TX,78957,,,E,,Private,,,,,,,,,,,,200-9,30.007309,-97.157426,2022-03-07,79931,2022-03-07 19:49:53 UTC,P,,,2011-01-01,,,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,Capital Area Rural Transportation System,1103 W 2nd St,,Taylor,TX,76574,,,E,,Private,,,,,,,,,,,,200-9,30.567497,-97.421445,2022-03-07,79932,2022-03-07 19:49:53 UTC,P,,,2012-01-01,,,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,Barnes Inc,6433 Nesbitt Rd,,Madison,WI,53719,,,E,,Private,,,,,,,,,,,,200-9,43.002902,-89.49087,2021-11-04,80489,2022-11-01 17:47:29 UTC,P,,,2017-01-04,,,,,,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,
LPG,Westmoreland County Schools,41 Opal Ln,,Montross,VA,22520,,,E,,Private,,,,,,,,,,,,200-8,38.09323,-76.805137,2019-02-06,80806,2021-11-15 17:22:52 UTC,LG,,,2016-11-01,,,,,,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,
LPG,Chesterfield County,7300 Walmsley Blvd,,Chesterfield,VA,23235,,,E,,Private - Government only,24 hours daily,,,,,,,,,,,GPS,37.464987,-77.528015,2022-09-14,80808,2022-09-14 15:49:44 UTC,LG,,,2016-11-01,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,
LPG,Sharp Energy - Western Auto,1406 Main St,Castle Marina Road of Rt 50,Stevensville,MD,21666,,410-643-5572,E,,Public - Card key at all times,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT D Debit M V,,,,,,,,,,200-9,38.976688,-76.290756,2022-09-14,80880,2022-09-14 15:49:44 UTC,P,,,2016-12-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,GAS_STATION,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Sharp Energy - One Hour Heating & Air Conditioning,653 W Bel Air Ave,,Aberdeen,MD,21001,,301-321-7231,E,,Public - Card key at all times,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT D Debit M V,,,,,,,,,,200-9,39.516466,-76.178779,2022-09-14,80881,2022-09-14 15:49:44 UTC,P,,,2016-12-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,SHOPPING_CENTER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Sharp Energy - King Limo Inc,370 Crooked Ln,,King of Prussia,PA,19406,,610-265-3050,E,,Public - Card key at all times,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT D Debit M V,,,,,,,,,,200-9,40.091707,-75.346157,2022-09-14,80882,2022-09-14 15:49:44 UTC,P,,,2016-12-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,SHOPPING_CENTER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Sharp Energy - Park 'N Jet,76 Industrial Hwy,At Clarion Hotel PHA,Essington,PA,19029,,610-521-6247,E,,Public - Card key at all times,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT Debit M V,,,,,,,,,,GPS,39.866244,-75.311718,2022-09-14,80883,2022-09-14 15:49:44 UTC,P,,,2016-12-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,PARKING_LOT,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Hillsborough County Schools,4251 W South Ave,,Tampa,FL,33614,,,E,,Private,,,,,,,,,,,,200-8,27.991473,-82.515039,2022-09-14,81122,2022-09-14 15:49:44 UTC,LG,,,2016-11-01,,,,,,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,Payne Oil Co,962 E Elm St,,Graham,NC,27253,,336-578-0404,E,,Public,7:30am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,36.082052,-79.379122,2022-11-10,81376,2022-11-10 16:40:31 UTC,P,,,2016-10-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Rockingham Petroleum,981 N Liberty St,,Harrisonburg,VA,22802,,540-434-4321,E,,Public,7am-4:30pm M-F,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.464119,-78.866119,2022-10-11,81377,2022-10-11 18:56:12 UTC,P,,,2001-07-01,,,true,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Evergreen Propane,149 Macon W Dr,,Macon,GA,31210,,478-476-4558,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,32.833795,-83.725311,2022-07-12,81565,2022-07-12 20:31:42 UTC,P,,,2012-01-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Evergreen Propane,331 S Houston Lake Rd,,Warner Robins,GA,31088,,478-953-0302,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,32.611889,-83.679657,2022-07-12,81566,2022-07-12 20:31:42 UTC,P,,,2013-01-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Evergreen Propane,1002 W Main St,,Forsyth,GA,31029,,478-994-2119,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,GPS,33.03087603510733,-83.9653764127197,2022-07-12,81567,2022-07-12 20:31:42 UTC,P,,,2012-01-01,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,ProGas - Lepley Bus,725 Atlantic Ave,,Franklin,PA,16323,,,E,,Private,,,,,,,,,,,,200-9,41.401525,-79.851053,2022-10-11,81570,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,ProGas - McIlwain Bus,1551 Ferndale Ave,,Johnstown,PA,15905,,,E,,Private,,,,,,,,,,,,200-9,40.287322,-78.925671,2022-10-11,81571,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,ProGas - Mlaker Transportation,1976 Valley View Dr,,Davidsville,PA,15928,,,E,,Private,,,,,,,,,,,,GPS,40.2319484870814,-78.91098928968813,2022-10-11,81572,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,ProGas - Monark Transportation,100 Monark Dr,,McDonald,PA,15057,,,E,,Private,,,,,,,,,,,,200-8,40.429888,-80.280863,2021-12-09,81573,2022-11-14 12:35:02 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,ProGas - Laurel School District,2497 Hariansburg Rd,,New Castle,PA,16101,,,E,,Private,,,,,,,,,,,,200-9,41.015644,-80.260488,2022-10-11,81574,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,ProGas - Cranberry Bus,242 S Main St,,Seneca,PA,16346,,,E,,Private,,,,,,,,,,,,GPS,41.376557,-79.702036,2022-08-10,81575,2022-09-16 20:17:52 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,ProGas - Charlie Brown Parking,600 Flaugherty Run Rd,,Coraopolis,PA,15108,,,E,,Private,,,,,,,,,,,,200-9,40.518109,-80.268222,2022-10-11,81576,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,ProGas - Globe Parking,8608 University Blvd,,Moon Township,PA,15108,,,E,,Private,,,,,,,,,,,,200-9,40.507353,-80.223767,2022-10-11,81579,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,PARKING_LOT,,,,,,,,,,,,,,,,,
LPG,ProGas - McKean Plumbing & Heating,468 W Chestnut St,,Washington,PA,15301,,,E,,Private,,,,,,,,,,,,200-9,40.170632,-80.256495,2022-10-11,81580,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,ProGas - McCandless Township Sanitary Authority,418 Arcadia Dr,,Pittsburgh,PA,15237,,,E,,Private,,,,,,,,,,,,GPS,40.57949699999999,-80.03031761163942,2022-10-11,81581,2022-10-11 18:56:12 UTC,P,,,2015-03-12,,,false,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,,,,,,
LPG,Hocon Gas Inc,20 Railroad Hill St,Exit 20 off I-84,Waterbury,CT,06708,,800-992-2242  203-754-7601,E,,Public,8am-4:30pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,41.543491,-73.040843,2022-03-07,81820,2022-03-07 19:49:53 UTC,P,,,2017-03-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Hocon Gas Inc,86 Payne Rd,Exit 8 off I-84 right on Payne Rd,Danbury,CT,06810,,888-977-6726  203-744-4000,E,,Public,8am-4:30pm M-F,A Cash Checks D M V,,,,,,,,,,200-8,41.409536,-73.403539,2022-03-07,81821,2022-03-07 19:49:53 UTC,P,,,2017-03-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Weston BP,2345 County Rd K,Highway 92 and NT Comer Rd,Weston,NE,68070,,402-642-0092  402-785-2365,E,,Public - Card key at all times,24 hours daily; contact Otte Oil at 402-785-2365 for account setup,A Cash CFN D Debit GasCard M V Wright_Exp,,,,,,,,,,200-9,41.204548,-96.744818,2022-04-06,81847,2022-04-06 14:08:04 UTC,P,,,2018-06-01,,,false,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Otte Oil & Propane,202 W 7th St,West 7th and North Maple,Wahoo,NE,68066,,402-785-2365,P,2024-01-01,PLANNED - not yet accessible (Public - Card key at all times),24 hours daily; contact Otte Oil at 402-785-2365 for account setup,D GasCard M V Voyager Wright_Exp,,,,,,,,,,200-8,41.212178,-96.6214,2022-04-06,81848,2022-04-06 14:08:04 UTC,P,,,,,,false,,,US,,,,PRÉVU - pas encore accessible (Public - Carte-clé en tout temps),,public,KEY_ALWAYS,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Alliance AutoGas - Roadrunner Gas and Grocery,52023 Columbia River Hwy,,Scappoose,OR,97056,,503-472-1571,E,,Public - Card key at all times,24 hour access with Alliance AutoGas card (self-service),ALLIANCE Cash D M V,,,,,,,,,,200-9,45.751098,-122.878601,2022-03-07,82299,2022-03-07 19:49:53 UTC,P,,,2018-03-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Apache Sands Service Center,7602 E Main St,,Mesa,AZ,85207,,480-984-3101,E,,Public,7am-6:30pm daily; Gulf Pay,A Cash D M V,,,,,,,,,,200-9,33.416296,-111.666293,2021-10-12,82300,2022-11-14 16:44:23 UTC,P,,,2017-04-14,,,true,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Specialty Gas House,4500 Indianola Ave,,Columbus,OH,43201,,614-261-0824,E,,Public,"9am-6pm M-F, 9am-5pm Sat",A Cash Checks D M V,,,,,,,,,,200-9,40.056323,-82.999709,2022-07-12,82356,2022-07-12 20:31:42 UTC,P,,,2004-01-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,Alliant Gas - Pinnacle Propane,2000 E Frontage Rd,,Page,AZ,86040,,,E,,Private,,Cash Checks CREDIT D Debit M V,,,,,,,,,,200-9,36.894122,-111.445572,2022-11-10,82367,2022-11-10 16:40:31 UTC,P,,,1984-01-01,,,,,,US,,,,Privé,,private,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,
LPG,Pinnacle Propane,6400 Edith Blvd,,Albuquerque,NM,87107,,505-389-2620,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash Checks D M V,,,,,,,,,,200-9,35.148213,-106.62381,2022-08-10,82369,2022-08-10 13:32:10 UTC,P,,,2016-05-01,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Sharp Energy - IG Burton,411 N Rehoboth Blvd,IG Burton bus shop,Milford,DE,19963,,302-422-1664,E,,Public - Card key at all times,8am-4pm with Sharp Energy card; call 410-251-3020 to setup account for access,Cash Checks CREDIT D Debit M V,,,,,,,,,,200-9,38.925962,-75.426944,2022-09-14,85465,2022-09-14 15:49:44 UTC,P,,,2017-06-01,,,true,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,CAR_DEALER,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,Collett Propane Inc,1525 Burnett Dr,,Xenia,OH,45385,,937-372-9194,E,,Public - Call ahead,8am-4pm M-F,Cash D Debit M V,,,,,,,,,,200-9,39.669595,-83.907355,2022-04-06,85736,2022-04-06 14:08:04 UTC,P,,,1986-08-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Collett Propane Inc,6611 W State Route 73,,Wilmington,OH,45177,,937-382-1624,E,,Public - Call ahead,8am-4pm M-F,Cash D Debit M V,,,,,,,,,,200-9,39.482975,-83.929454,2022-04-06,85737,2022-04-06 14:08:04 UTC,P,,,1976-01-02,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Collett Propane Inc,1245 S Route 42,,Lebanon,OH,45036,,513-228-1424,E,,Public - Call ahead,8am-4pm M-F,Cash D Debit M V,,,,,,,,,,200-9,39.41792,-84.238348,2022-04-06,85738,2022-04-06 14:08:04 UTC,P,,,2006-08-01,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Davis Propane,244 N 2nd St,,Cochran,GA,31014,,478-934-4003,E,,Public - Call ahead,8am-5pm M-F,A Cash D Debit M V,,,,,,,,,,200-8,32.396008,-83.360331,2022-09-14,85788,2022-09-14 15:49:44 UTC,P,,,1996-10-31,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Draeger Propane,4005 Highway 45 N,,Antigo,WI,54409,,715-623-7667,E,,Public,7am-5pm daily,A Cash Checks D Debit M V,,,,,,,,,,GPS,45.174619987706,-89.1451994219513,2021-11-04,86026,2022-11-15 18:29:49 UTC,P,,,1995-08-25,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Mountain Country Propane,125 W 2nd St,,Mountain Grove,MO,65711,,417-926-5522,E,,Public,8:30am-4:30pm daily,A Cash D M V,,,,,,,,,,GPS,37.129829,-92.263589,2022-06-14,86046,2022-06-14 16:26:13 UTC,P,,,2017-07-26,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
